address,baths,beds,built,desc,features,images,lat,long,plot,pools,price,price_freq,ref,type
Cumbre del Sol,2,3,247,Modelo B; Planta 4 Dcha.,new_home;pool;sauna;home_automation;video_surveillance;audio_multiroom;alarm;interior_design_project,https://galerias.vapf.com/dynamic/11477.1.GRUPO+VAPF+-+BLUE+INFINITY+-+00+-+COCINA+VISTA+A+TERRAZA+-+BAMBU-SN.jpg;https://galerias.vapf.com/dynamic/11481.1.GRUPO+VAPF+-+BLUE+INFINITY+-+00+-+BA%C3%91O+PRINCIPAL-SN.jpg;https://galerias.vapf.com/dynamic/11485.1.GRUPO+VAPF+-+BLUE+INFINITY+-+00+-+COCINA+VISTA+A+TERRAZA+-+MARMOL+BLANCO-SN.jpg;https://galerias.vapf.com/dynamic/11489.1.GRUPO+VAPF+-+BLUE+INFINITY+-+00+-+COCINA+VISTA+FRONTAL+-+BAMBU-SN.jpg;https://galerias.vapf.com/dynamic/11493.1.GRUPO+VAPF+-+BLUE+INFINITY+-+00+-+COCINA+VISTA+FRONTAL+-+MARMOL+BLANCO-SN.jpg;https://galerias.vapf.com/dynamic/11497.1.GRUPO+VAPF+-+BLUE+INFINITY+-+00+-+HABITACION+2+VISTA+ARMARIO+-+DM+BLANCO-SN.jpg;https://galerias.vapf.com/dynamic/11501.1.GRUPO+VAPF+-+BLUE+INFINITY+-+00+-+HABITACION+2+VISTA+CABEZAL-SN.jpg;https://galerias.vapf.com/dynamic/11506.1.GRUPO+VAPF+-+BLUE+INFINITY+-+00+-+HABITACION+PRINCIPAL+VISTA+CABEZAL+-+BAMBU-SN.jpg;https://galerias.vapf.com/dynamic/11510.1.GRUPO+VAPF+-+BLUE+INFINITY+-+00+-+HABITACION+PRINCIPAL+VISTA+FRONTAL+-+BAMBU-SN.jpg;https://galerias.vapf.com/dynamic/11514.1.GRUPO+VAPF+-+BLUE+INFINITY+-+00+-+SALON+VISTA+TV+-+BAMBU-SN.jpg;https://galerias.vapf.com/dynamic/11518.1.GRUPO+VAPF+-+BLUE+INFINITY+-+00+-+SALON+VISTA+TV+-+MARMOL+BLANCO-SN.jpg;https://galerias.vapf.com/dynamic/11522.1.2V5A4225-SN.jpg;https://galerias.vapf.com/dynamic/11526.1.2V5A4358-SN.jpg;https://galerias.vapf.com/dynamic/11530.1.2V5A4360-SN.jpg,38.713936,0.15871,0,1,525000,New Build,RFB11,APARTAMENTO
Cumbre del Sol,2,2,228,Modelo B; Planta 5 Dcha.,new_home;pool;sauna;home_automation;video_surveillance;audio_multiroom;alarm;interior_design_project,https://galerias.vapf.com/dynamic/9236.1.VISTA+DESDE+TERRAZA+BLUE+INFINITY-SN.jpg;https://galerias.vapf.com/dynamic/9240.1.Panorama_sin_t%C3%ADtulo1-b-SN.jpg;https://galerias.vapf.com/dynamic/9244.1.VISTA+GENERAL+BLUE+INFITNITY-SN.jpg;https://galerias.vapf.com/dynamic/9387.1.VISTA+GENERAL+DETALLE+PISCINA-SN.jpg;https://galerias.vapf.com/dynamic/9416.1.VISTA+DETALLE+PISCINA+COMUNITARIA+2-SN.jpg;https://galerias.vapf.com/dynamic/9420.1.VISTA+DETALLE+PISCINA+COMUNITARIA-SN.jpg;https://galerias.vapf.com/dynamic/9425.1.VISTA+INTERIOR+SPA+ILUMINADO-SN.jpg;https://galerias.vapf.com/dynamic/9429.1.VISTA+POSTERIOR+6+NIT-SN.jpg;https://galerias.vapf.com/dynamic/12649.1.2V5A6968-SN.jpg;https://galerias.vapf.com/dynamic/12653.1.2V5A7002-SN.jpg,38.713936,0.15871,0,1,526600,New Build,RFA05,APARTAMENTO
Cumbre del Sol,2,3,259,Modelo C; Planta 5 Izq.,new_home;pool;sauna;home_automation;video_surveillance;audio_multiroom;alarm;interior_design_project,https://galerias.vapf.com/dynamic/11477.1.GRUPO+VAPF+-+BLUE+INFINITY+-+00+-+COCINA+VISTA+A+TERRAZA+-+BAMBU-SN.jpg;https://galerias.vapf.com/dynamic/11481.1.GRUPO+VAPF+-+BLUE+INFINITY+-+00+-+BA%C3%91O+PRINCIPAL-SN.jpg;https://galerias.vapf.com/dynamic/11485.1.GRUPO+VAPF+-+BLUE+INFINITY+-+00+-+COCINA+VISTA+A+TERRAZA+-+MARMOL+BLANCO-SN.jpg;https://galerias.vapf.com/dynamic/11489.1.GRUPO+VAPF+-+BLUE+INFINITY+-+00+-+COCINA+VISTA+FRONTAL+-+BAMBU-SN.jpg;https://galerias.vapf.com/dynamic/11493.1.GRUPO+VAPF+-+BLUE+INFINITY+-+00+-+COCINA+VISTA+FRONTAL+-+MARMOL+BLANCO-SN.jpg;https://galerias.vapf.com/dynamic/11497.1.GRUPO+VAPF+-+BLUE+INFINITY+-+00+-+HABITACION+2+VISTA+ARMARIO+-+DM+BLANCO-SN.jpg;https://galerias.vapf.com/dynamic/11501.1.GRUPO+VAPF+-+BLUE+INFINITY+-+00+-+HABITACION+2+VISTA+CABEZAL-SN.jpg;https://galerias.vapf.com/dynamic/11506.1.GRUPO+VAPF+-+BLUE+INFINITY+-+00+-+HABITACION+PRINCIPAL+VISTA+CABEZAL+-+BAMBU-SN.jpg;https://galerias.vapf.com/dynamic/11510.1.GRUPO+VAPF+-+BLUE+INFINITY+-+00+-+HABITACION+PRINCIPAL+VISTA+FRONTAL+-+BAMBU-SN.jpg;https://galerias.vapf.com/dynamic/11514.1.GRUPO+VAPF+-+BLUE+INFINITY+-+00+-+SALON+VISTA+TV+-+BAMBU-SN.jpg;https://galerias.vapf.com/dynamic/11518.1.GRUPO+VAPF+-+BLUE+INFINITY+-+00+-+SALON+VISTA+TV+-+MARMOL+BLANCO-SN.jpg;https://galerias.vapf.com/dynamic/11522.1.2V5A4225-SN.jpg;https://galerias.vapf.com/dynamic/11526.1.2V5A4358-SN.jpg;https://galerias.vapf.com/dynamic/11530.1.2V5A4360-SN.jpg,38.713936,0.15871,0,1,535500,New Build,RFB03,APARTAMENTO
Cumbre del Sol,2,3,259,Modelo C; Planta 0 Dcha,new_home,https://galerias.vapf.com/dynamic/12664.1.2V5A6895-SN.jpg;https://galerias.vapf.com/dynamic/12668.1.2V5A6831-SN.jpg;https://galerias.vapf.com/dynamic/12672.1.2V5A6739-SN.jpg;https://galerias.vapf.com/dynamic/12676.1.2V5A6708-SN.jpg;https://galerias.vapf.com/dynamic/12682.1.PILOTO_06_Panoramica_01-SN.jpg;https://galerias.vapf.com/dynamic/12686.1.2V5A6957-SN.jpg;https://galerias.vapf.com/dynamic/12690.1.2V5A6932-SN.jpg;https://galerias.vapf.com/dynamic/12692.1.PILOTO_06_Panoramica_01-SN.jpg,38.713936,0.15871,0,0,536000,New Build,RFC10,APARTAMENTO
Cumbre del Sol,2,3,246,Modelo B; Planta +1 Izq,new_home,https://galerias.vapf.com/dynamic/12664.1.2V5A6895-SN.jpg;https://galerias.vapf.com/dynamic/12668.1.2V5A6831-SN.jpg;https://galerias.vapf.com/dynamic/12672.1.2V5A6739-SN.jpg;https://galerias.vapf.com/dynamic/12676.1.2V5A6708-SN.jpg;https://galerias.vapf.com/dynamic/12682.1.PILOTO_06_Panoramica_01-SN.jpg;https://galerias.vapf.com/dynamic/12686.1.2V5A6957-SN.jpg;https://galerias.vapf.com/dynamic/12690.1.2V5A6932-SN.jpg;https://galerias.vapf.com/dynamic/12692.1.PILOTO_06_Panoramica_01-SN.jpg,38.713936,0.15871,0,0,555000,New Build,RFC02,APARTAMENTO
Cumbre del Sol,2,3,246,Modelo B; Planta +1 Dcha,new_home,https://galerias.vapf.com/dynamic/12664.1.2V5A6895-SN.jpg;https://galerias.vapf.com/dynamic/12668.1.2V5A6831-SN.jpg;https://galerias.vapf.com/dynamic/12672.1.2V5A6739-SN.jpg;https://galerias.vapf.com/dynamic/12676.1.2V5A6708-SN.jpg;https://galerias.vapf.com/dynamic/12682.1.PILOTO_06_Panoramica_01-SN.jpg;https://galerias.vapf.com/dynamic/12686.1.2V5A6957-SN.jpg;https://galerias.vapf.com/dynamic/12690.1.2V5A6932-SN.jpg;https://galerias.vapf.com/dynamic/12692.1.PILOTO_06_Panoramica_01-SN.jpg,38.713936,0.15871,0,0,555000,New Build,RFC05,APARTAMENTO
Cumbre del Sol,2,3,259,Modelo C; Planta +1 Izq,new_home,https://galerias.vapf.com/dynamic/12664.1.2V5A6895-SN.jpg;https://galerias.vapf.com/dynamic/12668.1.2V5A6831-SN.jpg;https://galerias.vapf.com/dynamic/12672.1.2V5A6739-SN.jpg;https://galerias.vapf.com/dynamic/12676.1.2V5A6708-SN.jpg;https://galerias.vapf.com/dynamic/12682.1.PILOTO_06_Panoramica_01-SN.jpg;https://galerias.vapf.com/dynamic/12686.1.2V5A6957-SN.jpg;https://galerias.vapf.com/dynamic/12690.1.2V5A6932-SN.jpg;https://galerias.vapf.com/dynamic/12692.1.PILOTO_06_Panoramica_01-SN.jpg,38.713936,0.15871,0,0,566000,New Build,RFC03,APARTAMENTO
Cumbre del Sol,3,3,317,Modelo A+; Planta -1 Izq,new_home,https://galerias.vapf.com/dynamic/12664.1.2V5A6895-SN.jpg;https://galerias.vapf.com/dynamic/12668.1.2V5A6831-SN.jpg;https://galerias.vapf.com/dynamic/12672.1.2V5A6739-SN.jpg;https://galerias.vapf.com/dynamic/12676.1.2V5A6708-SN.jpg;https://galerias.vapf.com/dynamic/12682.1.PILOTO_06_Panoramica_01-SN.jpg;https://galerias.vapf.com/dynamic/12686.1.2V5A6957-SN.jpg;https://galerias.vapf.com/dynamic/12690.1.2V5A6932-SN.jpg;https://galerias.vapf.com/dynamic/12692.1.PILOTO_06_Panoramica_01-SN.jpg,38.713936,0.15871,0,0,575000,New Build,RFC13,APARTAMENTO
Cumbre del Sol,3,3,317,Modelo A+; Planta -1 Dcha,new_home,https://galerias.vapf.com/dynamic/12664.1.2V5A6895-SN.jpg;https://galerias.vapf.com/dynamic/12668.1.2V5A6831-SN.jpg;https://galerias.vapf.com/dynamic/12672.1.2V5A6739-SN.jpg;https://galerias.vapf.com/dynamic/12676.1.2V5A6708-SN.jpg;https://galerias.vapf.com/dynamic/12682.1.PILOTO_06_Panoramica_01-SN.jpg;https://galerias.vapf.com/dynamic/12686.1.2V5A6957-SN.jpg;https://galerias.vapf.com/dynamic/12690.1.2V5A6932-SN.jpg;https://galerias.vapf.com/dynamic/12692.1.PILOTO_06_Panoramica_01-SN.jpg,38.713936,0.15871,0,0,575000,New Build,RFC18,APARTAMENTO
Cumbre del Sol,2,3,259,Modelo C; Planta +1 Dcha,new_home,https://galerias.vapf.com/dynamic/12664.1.2V5A6895-SN.jpg;https://galerias.vapf.com/dynamic/12668.1.2V5A6831-SN.jpg;https://galerias.vapf.com/dynamic/12672.1.2V5A6739-SN.jpg;https://galerias.vapf.com/dynamic/12676.1.2V5A6708-SN.jpg;https://galerias.vapf.com/dynamic/12682.1.PILOTO_06_Panoramica_01-SN.jpg;https://galerias.vapf.com/dynamic/12686.1.2V5A6957-SN.jpg;https://galerias.vapf.com/dynamic/12690.1.2V5A6932-SN.jpg;https://galerias.vapf.com/dynamic/12692.1.PILOTO_06_Panoramica_01-SN.jpg,38.713936,0.15871,0,0,578000,New Build,RFC04,APARTAMENTO
Cumbre del Sol,3,3,292,Modelo A; Planta -2 Dcha,new_home,https://galerias.vapf.com/dynamic/12664.1.2V5A6895-SN.jpg;https://galerias.vapf.com/dynamic/12668.1.2V5A6831-SN.jpg;https://galerias.vapf.com/dynamic/12672.1.2V5A6739-SN.jpg;https://galerias.vapf.com/dynamic/12676.1.2V5A6708-SN.jpg;https://galerias.vapf.com/dynamic/12682.1.PILOTO_06_Panoramica_01-SN.jpg;https://galerias.vapf.com/dynamic/12686.1.2V5A6957-SN.jpg;https://galerias.vapf.com/dynamic/12690.1.2V5A6932-SN.jpg;https://galerias.vapf.com/dynamic/12692.1.PILOTO_06_Panoramica_01-SN.jpg,38.713936,0.15871,0,0,580000,New Build,RFC21,APARTAMENTO
Cumbre del Sol,3,3,317,Modelo A+; Planta -3 Dcha,new_home,https://galerias.vapf.com/dynamic/12664.1.2V5A6895-SN.jpg;https://galerias.vapf.com/dynamic/12668.1.2V5A6831-SN.jpg;https://galerias.vapf.com/dynamic/12672.1.2V5A6739-SN.jpg;https://galerias.vapf.com/dynamic/12676.1.2V5A6708-SN.jpg;https://galerias.vapf.com/dynamic/12682.1.PILOTO_06_Panoramica_01-SN.jpg;https://galerias.vapf.com/dynamic/12686.1.2V5A6957-SN.jpg;https://galerias.vapf.com/dynamic/12690.1.2V5A6932-SN.jpg;https://galerias.vapf.com/dynamic/12692.1.PILOTO_06_Panoramica_01-SN.jpg,38.713936,0.15871,0,0,585000,New Build,RFC24,APARTAMENTO
Cumbre del Sol,3,3,292,Modelo A; Planta 0 Dcha,new_home,https://galerias.vapf.com/dynamic/12664.1.2V5A6895-SN.jpg;https://galerias.vapf.com/dynamic/12668.1.2V5A6831-SN.jpg;https://galerias.vapf.com/dynamic/12672.1.2V5A6739-SN.jpg;https://galerias.vapf.com/dynamic/12676.1.2V5A6708-SN.jpg;https://galerias.vapf.com/dynamic/12682.1.PILOTO_06_Panoramica_01-SN.jpg;https://galerias.vapf.com/dynamic/12686.1.2V5A6957-SN.jpg;https://galerias.vapf.com/dynamic/12690.1.2V5A6932-SN.jpg;https://galerias.vapf.com/dynamic/12692.1.PILOTO_06_Panoramica_01-SN.jpg,38.713936,0.15871,0,0,599000,New Build,RFC12,APARTAMENTO
Cumbre del Sol,3,3,292,Modelo A; Planta 0 Izq,new_home,https://galerias.vapf.com/dynamic/12664.1.2V5A6895-SN.jpg;https://galerias.vapf.com/dynamic/12668.1.2V5A6831-SN.jpg;https://galerias.vapf.com/dynamic/12672.1.2V5A6739-SN.jpg;https://galerias.vapf.com/dynamic/12676.1.2V5A6708-SN.jpg;https://galerias.vapf.com/dynamic/12682.1.PILOTO_06_Panoramica_01-SN.jpg;https://galerias.vapf.com/dynamic/12686.1.2V5A6957-SN.jpg;https://galerias.vapf.com/dynamic/12690.1.2V5A6932-SN.jpg;https://galerias.vapf.com/dynamic/12692.1.PILOTO_06_Panoramica_01-SN.jpg,38.713936,0.15871,0,0,629000,New Build,RFC07,APARTAMENTO
Cumbre del Sol,3,3,317,Modelo A+; Planta +1 Dcha,new_home,https://galerias.vapf.com/dynamic/12664.1.2V5A6895-SN.jpg;https://galerias.vapf.com/dynamic/12668.1.2V5A6831-SN.jpg;https://galerias.vapf.com/dynamic/12672.1.2V5A6739-SN.jpg;https://galerias.vapf.com/dynamic/12676.1.2V5A6708-SN.jpg;https://galerias.vapf.com/dynamic/12682.1.PILOTO_06_Panoramica_01-SN.jpg;https://galerias.vapf.com/dynamic/12686.1.2V5A6957-SN.jpg;https://galerias.vapf.com/dynamic/12690.1.2V5A6932-SN.jpg;https://galerias.vapf.com/dynamic/12692.1.PILOTO_06_Panoramica_01-SN.jpg,38.713936,0.15871,0,0,650000,New Build,RFC06,APARTAMENTO
Cumbre del Sol,3,3,317,Modelo A+; Planta +1 Izq,new_home,https://galerias.vapf.com/dynamic/12664.1.2V5A6895-SN.jpg;https://galerias.vapf.com/dynamic/12668.1.2V5A6831-SN.jpg;https://galerias.vapf.com/dynamic/12672.1.2V5A6739-SN.jpg;https://galerias.vapf.com/dynamic/12676.1.2V5A6708-SN.jpg;https://galerias.vapf.com/dynamic/12682.1.PILOTO_06_Panoramica_01-SN.jpg;https://galerias.vapf.com/dynamic/12686.1.2V5A6957-SN.jpg;https://galerias.vapf.com/dynamic/12690.1.2V5A6932-SN.jpg;https://galerias.vapf.com/dynamic/12692.1.PILOTO_06_Panoramica_01-SN.jpg,38.713936,0.15871,0,0,672000,New Build,RFC01,APARTAMENTO
Altea,3,3,579,APART 09; PLANTA 3,new_home;pool;jacuzzi;home_automation;video_surveillance;alarm;interior_design_project,http://galerias.vapf.com/dynamic/10351.1.IMG_8764-b-SN-1080.jpg;http://galerias.vapf.com/dynamic/10359.1.IMG_8782-b-SN-1080.jpg;http://galerias.vapf.com/dynamic/10379.1.IMG_8917-b-SN-1080.jpg;http://galerias.vapf.com/dynamic/10391.1.IMG_8986-b-SN-1080.jpg;http://galerias.vapf.com/dynamic/10395.1.IMG_9036-b-SN-1080.jpg;http://galerias.vapf.com/dynamic/10427.1.IMG_9137-b-SN-1080.jpg;http://galerias.vapf.com/dynamic/10423.1.IMG_9127-b-SN-1080.jpg;http://galerias.vapf.com/dynamic/10415.1.IMG_9107-b-SN-1080.jpg;http://galerias.vapf.com/dynamic/10327.1.IMG_8652-b-SN-1080.jpg;http://galerias.vapf.com/dynamic/10343.1.IMG_8713-b-SN-1080.jpg,38.642435,-0.023486,0,1,1700000,New Build,HA009,APARTAMENTO
Cumbre del Sol,1,2,90,84-MAGNOLIAS,new_home,https://galerias.vapf.com/dynamic/7585.1.IMG_9103-sn.jpg;https://galerias.vapf.com/dynamic/7588.1.PC010048b-sn.jpg;https://galerias.vapf.com/dynamic/7590.1.IMG_9099-sn.jpg;https://galerias.vapf.com/dynamic/7592.1.IMG_9094b-sn.jpg;https://galerias.vapf.com/dynamic/7594.1.IMG_9106b-sn.jpg;https://galerias.vapf.com/dynamic/7596.1.IMG_9088b-sn.jpg;https://galerias.vapf.com/dynamic/7598.1.IMG_9089b-sn.jpg;https://galerias.vapf.com/dynamic/7600.1.IMG_9095-sn.jpg;https://galerias.vapf.com/dynamic/7602.1.IMG_9110b-sn.jpg;https://galerias.vapf.com/dynamic/7604.1.PC010037b-sn.jpg;https://galerias.vapf.com/dynamic/7606.1.PC010039b-sn.jpg;https://galerias.vapf.com/dynamic/7608.1.PC010049-sn.jpg,38.707663,0.159195,819,0,269000,New Build,AM084,VILLAS
Altea,4,3,295,MODELO I,new_home;pool,https://galerias.vapf.com/dynamic/10781.1.IMG_9942-b-SN.jpg;https://galerias.vapf.com/dynamic/10783.1.Fotolia_9179497_Subscription_L-SN.jpg;https://galerias.vapf.com/dynamic/10785.1.P1060444.MOV.Imagen+fija001-SN.jpg;https://galerias.vapf.com/dynamic/10787.1._DSC3823-b-sn.jpg;https://galerias.vapf.com/dynamic/10791.1.IMG_3242-b-SN.jpg;https://galerias.vapf.com/dynamic/10795.1.IMG_3207-b-SN.jpg;https://galerias.vapf.com/dynamic/10799.1.IMG_3250-b-SN.jpg;https://galerias.vapf.com/dynamic/10838.1.playa-altea01-SN.jpg;https://galerias.vapf.com/dynamic/12528.1.vlcsnap-2019-03-12-09h45m01s322.jpg;https://galerias.vapf.com/dynamic/12532.1.vlcsnap-2019-03-12-09h59m53s127.jpg;https://galerias.vapf.com/dynamic/12536.1.vlcsnap-2019-03-12-10h03m37s714.jpg;https://galerias.vapf.com/dynamic/12540.1.vlcsnap-2019-03-12-10h10m39s837.jpg;https://galerias.vapf.com/dynamic/8734.1.IMG_7716-b-SN.jpg;https://galerias.vapf.com/dynamic/8736.1.IMG_7769-SN.jpg;https://galerias.vapf.com/dynamic/8740.1.IMG_7783-b-SN.jpg;https://galerias.vapf.com/dynamic/8742.1.IMG_7634-b-SN.jpg;https://galerias.vapf.com/dynamic/8744.1.IMG_7638-b-SN.jpg;https://galerias.vapf.com/dynamic/8748.1.IMG_7648-b-SN.jpg;https://galerias.vapf.com/dynamic/8750.1.IMG_7654-b-SN.jpg;https://galerias.vapf.com/dynamic/8752.1.IMG_7670-b-SN.jpg;https://galerias.vapf.com/dynamic/8754.1.IMG_7675-b-SN.jpg;https://galerias.vapf.com/dynamic/8758.1.IMG_7683-b-SN.jpg;https://galerias.vapf.com/dynamic/8762.1.IMG_7700-b-SN.jpg;https://galerias.vapf.com/dynamic/8766.1.IMG_7703-b-SN.jpg;https://galerias.vapf.com/dynamic/8770.1.IMG_7731-b-SN.jpg;https://galerias.vapf.com/dynamic/8774.1.IMG_7739-b-SN.jpg;https://galerias.vapf.com/dynamic/8780.1.IMG_7760-b-SN.jpg;https://galerias.vapf.com/dynamic/8788.1.IMG_7854-b-SN.jpg;https://galerias.vapf.com/dynamic/8792.1.IMG_7862-b-SN.jpg;https://galerias.vapf.com/dynamic/8796.1.IMG_7869-b-SN.jpg;https://galerias.vapf.com/dynamic/8800.1.IMG_7875-b-SN.jpg;https://galerias.vapf.com/dynamic/8804.1.IMG_7880-b-SN.jpg;https://galerias.vapf.com/dynamic/8808.1.IMG_7886-b-SN.jpg;https://galerias.vapf.com/dynamic/8812.1.IMG_7894-b-SN.jpg;https://galerias.vapf.com/dynamic/8816.1.IMG_7908-b-SN.jpg;https://galerias.vapf.com/dynamic/8820.1.IMG_7920-b-SN.jpg;https://galerias.vapf.com/dynamic/8824.1.IMG_7927-b-SN.jpg;https://galerias.vapf.com/dynamic/8828.1.IMG_7944-b-SN.jpg;https://galerias.vapf.com/dynamic/8832.1.IMG_7949-b-SN.jpg;https://galerias.vapf.com/dynamic/8836.1.IMG_7965-b-SN.jpg;https://galerias.vapf.com/dynamic/8840.1.IMG_7972-b-SN.jpg;https://galerias.vapf.com/dynamic/8844.1.IMG_7992-b-SN.jpg;https://galerias.vapf.com/dynamic/8848.1.IMG_8004-b-SN.jpg;https://galerias.vapf.com/dynamic/8852.1.IMG_8016-b-SN.jpg;https://galerias.vapf.com/dynamic/8856.1.IMG_8026-b-SN.jpg,38.645001,-0.034391,0,1,585000,New Build,HC018,VILLAS
Cumbre del Sol,2,3,415,HIEDRA,new_home;pool;alarm;optional_livingroom;optional_bedroom;optional_bathroom;garden,https://galerias.vapf.com/dynamic/11010.1.2017-11_VISTA-01_EXTERIOR-CONJUNTO-VAPF-SN.jpg;https://galerias.vapf.com/dynamic/11014.1.2017-11_VISTA-02_EXTERIOR-CONJUNTO-VAPF-SN.jpg;https://galerias.vapf.com/dynamic/11019.1.2017-11_VISTA-03_EXTERIOR-CONJUNTO-VAPF-SN.jpg;https://galerias.vapf.com/dynamic/11023.1.IMG_2439-bb-SN.jpg;https://galerias.vapf.com/dynamic/11027.1.P1060462.MOV.Imagen-fija003-SN.jpg;https://galerias.vapf.com/dynamic/11031.1.DSCN1922-b-SN.jpg;https://galerias.vapf.com/dynamic/11035.1._DSC7094-b-SN.jpg;https://galerias.vapf.com/dynamic/11171.1._DSC7237-bb-SN.jpg;https://galerias.vapf.com/dynamic/12609.1.IMG_1283-b-SN.jpg;https://galerias.vapf.com/dynamic/11039.1.2017-11_EXTERIOR-02-SN.jpg;https://galerias.vapf.com/dynamic/11043.1.EXTERIOR-01_NOCTURNA-SN.jpg;https://galerias.vapf.com/dynamic/11047.1.2017-11_INTERIOR-01-SN.jpg;https://galerias.vapf.com/dynamic/11051.1.INTERIOR-02_DIURNA-SN.jpg,38.7075135,0.1580661,855,1,630000,New Build,AM120,VILLAS
Altea,5,4,313,MODELO J,new_home;pool,https://galerias.vapf.com/dynamic/10781.1.IMG_9942-b-SN.jpg;https://galerias.vapf.com/dynamic/10783.1.Fotolia_9179497_Subscription_L-SN.jpg;https://galerias.vapf.com/dynamic/10785.1.P1060444.MOV.Imagen+fija001-SN.jpg;https://galerias.vapf.com/dynamic/10787.1._DSC3823-b-sn.jpg;https://galerias.vapf.com/dynamic/10791.1.IMG_3242-b-SN.jpg;https://galerias.vapf.com/dynamic/10795.1.IMG_3207-b-SN.jpg;https://galerias.vapf.com/dynamic/10799.1.IMG_3250-b-SN.jpg;https://galerias.vapf.com/dynamic/10838.1.playa-altea01-SN.jpg;https://galerias.vapf.com/dynamic/12528.1.vlcsnap-2019-03-12-09h45m01s322.jpg;https://galerias.vapf.com/dynamic/12532.1.vlcsnap-2019-03-12-09h59m53s127.jpg;https://galerias.vapf.com/dynamic/12536.1.vlcsnap-2019-03-12-10h03m37s714.jpg;https://galerias.vapf.com/dynamic/12540.1.vlcsnap-2019-03-12-10h10m39s837.jpg;https://galerias.vapf.com/dynamic/8734.1.IMG_7716-b-SN.jpg;https://galerias.vapf.com/dynamic/8736.1.IMG_7769-SN.jpg;https://galerias.vapf.com/dynamic/8740.1.IMG_7783-b-SN.jpg;https://galerias.vapf.com/dynamic/8742.1.IMG_7634-b-SN.jpg;https://galerias.vapf.com/dynamic/8744.1.IMG_7638-b-SN.jpg;https://galerias.vapf.com/dynamic/8748.1.IMG_7648-b-SN.jpg;https://galerias.vapf.com/dynamic/8750.1.IMG_7654-b-SN.jpg;https://galerias.vapf.com/dynamic/8752.1.IMG_7670-b-SN.jpg;https://galerias.vapf.com/dynamic/8754.1.IMG_7675-b-SN.jpg;https://galerias.vapf.com/dynamic/8758.1.IMG_7683-b-SN.jpg;https://galerias.vapf.com/dynamic/8762.1.IMG_7700-b-SN.jpg;https://galerias.vapf.com/dynamic/8766.1.IMG_7703-b-SN.jpg;https://galerias.vapf.com/dynamic/8770.1.IMG_7731-b-SN.jpg;https://galerias.vapf.com/dynamic/8774.1.IMG_7739-b-SN.jpg;https://galerias.vapf.com/dynamic/8780.1.IMG_7760-b-SN.jpg;https://galerias.vapf.com/dynamic/8788.1.IMG_7854-b-SN.jpg;https://galerias.vapf.com/dynamic/8792.1.IMG_7862-b-SN.jpg;https://galerias.vapf.com/dynamic/8796.1.IMG_7869-b-SN.jpg;https://galerias.vapf.com/dynamic/8800.1.IMG_7875-b-SN.jpg;https://galerias.vapf.com/dynamic/8804.1.IMG_7880-b-SN.jpg;https://galerias.vapf.com/dynamic/8808.1.IMG_7886-b-SN.jpg;https://galerias.vapf.com/dynamic/8812.1.IMG_7894-b-SN.jpg;https://galerias.vapf.com/dynamic/8816.1.IMG_7908-b-SN.jpg;https://galerias.vapf.com/dynamic/8820.1.IMG_7920-b-SN.jpg;https://galerias.vapf.com/dynamic/8824.1.IMG_7927-b-SN.jpg;https://galerias.vapf.com/dynamic/8828.1.IMG_7944-b-SN.jpg;https://galerias.vapf.com/dynamic/8832.1.IMG_7949-b-SN.jpg;https://galerias.vapf.com/dynamic/8836.1.IMG_7965-b-SN.jpg;https://galerias.vapf.com/dynamic/8840.1.IMG_7972-b-SN.jpg;https://galerias.vapf.com/dynamic/8844.1.IMG_7992-b-SN.jpg;https://galerias.vapf.com/dynamic/8848.1.IMG_8004-b-SN.jpg;https://galerias.vapf.com/dynamic/8852.1.IMG_8016-b-SN.jpg;https://galerias.vapf.com/dynamic/8856.1.IMG_8026-b-SN.jpg,38.645001,-0.034391,0,1,668000,New Build,HC008,VILLAS
Cumbre del Sol,2,3,356,CRETA,new_home;pool;alarm;optional_livingroom;optional_bedroom;optional_bathroom;garden,https://galerias.vapf.com/dynamic/11324.1.00CRETA_VISTA01_DEF-SN.jpg;https://galerias.vapf.com/dynamic/11328.1.00CRETA_VISTA02_DEF-SN.jpg;https://galerias.vapf.com/dynamic/11332.1.00CRETA_VISTA03_DEF-SN.jpg;https://galerias.vapf.com/dynamic/11336.1.00CRETA_VISTA04_DEF-SN.jpg;https://galerias.vapf.com/dynamic/11340.1.00CRETA_VISTA05_DEF-SN.jpg;https://galerias.vapf.com/dynamic/11347.1.IMG_5530-SN.jpg;https://galerias.vapf.com/dynamic/11351.1.IMG_5531-SN.jpg;https://galerias.vapf.com/dynamic/11355.1.IMG_5645-SN.jpg,38.708885,0.159605,891,1,724000,New Build,AL213,VILLAS
